filename,path,size,chunk_id,chunk_count
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,44,96
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,45,96
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,46,96
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,47,96
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,48,96
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,49,96
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,50,96
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,51,96
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,52,96
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,53,96
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,54,96
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,55,96
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,56,96
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,57,96
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,58,96
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,59,96
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,60,96
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,61,96
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,62,96
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,63,96
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,64,96
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,65,96
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,66,96
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,67,96
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,68,96
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,69,96
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,70,96
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,71,96
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,72,96
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,73,96
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,74,96
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,75,96
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,76,96
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,77,96
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,78,96
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,79,96
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,80,96
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,81,96
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,82,96
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,83,96
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,84,96
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,85,96
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,86,96
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,87,96
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,88,96
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,89,96
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,90,96
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,91,96
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,92,96
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,93,96
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,94,96
EnterAir.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\EnterAir.txt,40402,95,96
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,0,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,1,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,2,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,3,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,4,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,5,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,6,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,7,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,8,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,9,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,10,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,11,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,12,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,13,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,14,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,15,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,16,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,17,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,18,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,19,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,20,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,21,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,22,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,23,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,24,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,25,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,26,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,27,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,28,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,29,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,30,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,31,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,32,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,33,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,34,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,35,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,36,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,37,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,38,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,39,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,40,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,41,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,42,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,43,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,44,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,45,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,46,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,47,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,48,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,49,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,50,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,51,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,52,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,53,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,54,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,55,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,56,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,57,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,58,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,59,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,60,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,61,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,62,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,63,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,64,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,65,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,66,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,67,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,68,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,69,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,70,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,71,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,72,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,73,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,74,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,75,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,76,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,77,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,78,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,79,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,80,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,81,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,82,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,83,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,84,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,85,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,86,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,87,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,88,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,89,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,90,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,91,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,92,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,93,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,94,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,95,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,96,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,97,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,98,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,99,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,100,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,101,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,102,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,103,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,104,169
LOT.txt,C:\Users\Albert\Desktop\STUDIA\Sem2\Zastosowanie AI\Regulaminy\txts\LOT.txt,68655,105,169
